DATE;RX1 Comdty;;DATE;TY1 Comdty;;DATE;IK1 Comdty;;DATE;OE1 Comdty;;DATE;DU1 Comdty
2002-08-15 00:00:00;75,04;;2002-08-19 00:00:00;68,26;;2010-04-29 00:00:00;67,65;;2002-08-15 00:00:00;83,33;;2002-08-15 00:00:00;95,5
2002-08-16 00:00:00;74,99;;2002-08-20 00:00:00;68,89;;2010-04-30 00:00:00;67,99;;2002-08-16 00:00:00;83,29;;2002-08-16 00:00:00;95,46
2002-08-19 00:00:00;74,72;;2002-08-21 00:00:00;68,81;;2010-05-03 00:00:00;68,09;;2002-08-19 00:00:00;83,15;;2002-08-19 00:00:00;95,4
2002-08-20 00:00:00;75,07;;2002-08-22 00:00:00;68,43;;2010-05-04 00:00:00;67,94;;2002-08-20 00:00:00;83,43;;2002-08-20 00:00:00;95,56
2002-08-21 00:00:00;74,44;;2002-08-23 00:00:00;68,74;;2010-05-05 00:00:00;67,86;;2002-08-21 00:00:00;83,03;;2002-08-21 00:00:00;95,35
2002-08-22 00:00:00;74,34;;2002-08-26 00:00:00;68,88;;2010-05-06 00:00:00;66,64;;2002-08-22 00:00:00;82,95;;2002-08-22 00:00:00;95,35
2002-08-23 00:00:00;74,56;;2002-08-27 00:00:00;68,55;;2010-05-07 00:00:00;66,4;;2002-08-23 00:00:00;83,17;;2002-08-23 00:00:00;95,47
2002-08-26 00:00:00;74,58;;2002-08-28 00:00:00;68,79;;2010-05-10 00:00:00;68,11;;2002-08-26 00:00:00;83,21;;2002-08-26 00:00:00;95,48
2002-08-27 00:00:00;74,57;;2002-08-29 00:00:00;69,07;;2010-05-11 00:00:00;68,22;;2002-08-27 00:00:00;83,13;;2002-08-27 00:00:00;95,42
2002-08-28 00:00:00;74,97;;2002-08-30 00:00:00;69,15;;2010-05-12 00:00:00;68,3;;2002-08-28 00:00:00;83,44;;2002-08-28 00:00:00;95,57
2002-08-29 00:00:00;75,01;;2002-09-03 00:00:00;69,91;;2010-05-13 00:00:00;68,59;;2002-08-29 00:00:00;83,54;;2002-08-29 00:00:00;95,62
2002-08-30 00:00:00;75,12;;2002-09-04 00:00:00;70,04;;2010-05-14 00:00:00;68,37;;2002-08-30 00:00:00;83,69;;2002-08-30 00:00:00;95,7
2002-09-02 00:00:00;75,39;;2002-09-05 00:00:00;70,24;;2010-05-17 00:00:00;68,36;;2002-09-02 00:00:00;83,94;;2002-09-02 00:00:00;95,81
2002-09-03 00:00:00;75,87;;2002-09-06 00:00:00;69,71;;2010-05-18 00:00:00;68,4;;2002-09-03 00:00:00;84,2;;2002-09-03 00:00:00;95,92
2002-09-04 00:00:00;75,8;;2002-09-09 00:00:00;69,64;;2010-05-19 00:00:00;68,47;;2002-09-04 00:00:00;84,23;;2002-09-04 00:00:00;96
2002-09-05 00:00:00;76,03;;2002-09-10 00:00:00;69,85;;2010-05-20 00:00:00;68,25;;2002-09-05 00:00:00;84,53;;2002-09-05 00:00:00;96,11
2002-09-06 00:00:00;75,91;;2002-09-11 00:00:00;69,55;;2010-05-21 00:00:00;68,45;;2002-09-06 00:00:00;84,5;;2002-09-06 00:00:00;96,12
2002-09-09 00:00:00;75,93;;2002-09-12 00:00:00;69,95;;2010-05-24 00:00:00;68,53;;2002-09-09 00:00:00;84,35;;2002-09-09 00:00:00;95,95
2002-09-10 00:00:00;75,7;;2002-09-13 00:00:00;70,21;;2010-05-25 00:00:00;68,35;;2002-09-10 00:00:00;84,21;;2002-09-10 00:00:00;95,87
2002-09-11 00:00:00;75,32;;2002-09-16 00:00:00;70,35;;2010-05-26 00:00:00;68,03;;2002-09-11 00:00:00;83,94;;2002-09-11 00:00:00;95,75
2002-09-12 00:00:00;75,75;;2002-09-17 00:00:00;70,41;;2010-05-27 00:00:00;67,77;;2002-09-12 00:00:00;84,29;;2002-09-12 00:00:00;95,97
2002-09-13 00:00:00;75,85;;2002-09-18 00:00:00;70,43;;2010-05-28 00:00:00;67,69;;2002-09-13 00:00:00;84,41;;2002-09-13 00:00:00;96,02
2002-09-16 00:00:00;76,24;;2002-09-19 00:00:00;70,74;;2010-05-31 00:00:00;67,63;;2002-09-16 00:00:00;84,67;;2002-09-16 00:00:00;96,12
2002-09-17 00:00:00;76,24;;2002-09-20 00:00:00;70,81;;2010-06-01 00:00:00;67,52;;2002-09-17 00:00:00;84,69;;2002-09-17 00:00:00;96,12
2002-09-18 00:00:00;76,37;;2002-09-23 00:00:00;71,22;;2010-06-02 00:00:00;67,12;;2002-09-18 00:00:00;84,77;;2002-09-18 00:00:00;96,18
2002-09-19 00:00:00;76,4;;2002-09-24 00:00:00;71,31;;2010-06-03 00:00:00;66,95;;2002-09-19 00:00:00;84,81;;2002-09-19 00:00:00;96,2
2002-09-20 00:00:00;76,25;;2002-09-25 00:00:00;70,81;;2010-06-04 00:00:00;67,04;;2002-09-20 00:00:00;84,77;;2002-09-20 00:00:00;96,2
2002-09-23 00:00:00;76,54;;2002-09-26 00:00:00;70,82;;2010-06-07 00:00:00;66,53;;2002-09-23 00:00:00;85;;2002-09-23 00:00:00;96,29
2002-09-24 00:00:00;76,75;;2002-09-27 00:00:00;71,18;;2010-06-08 00:00:00;66,88;;2002-09-24 00:00:00;85,24;;2002-09-24 00:00:00;96,42
2002-09-25 00:00:00;76,48;;2002-09-30 00:00:00;71,56;;2010-06-09 00:00:00;67,53;;2002-09-25 00:00:00;84,99;;2002-09-25 00:00:00;96,27
2002-09-26 00:00:00;76,39;;2002-10-01 00:00:00;71,14;;2010-06-10 00:00:00;68,22;;2002-09-26 00:00:00;84,85;;2002-09-26 00:00:00;96,23
2002-09-27 00:00:00;76,48;;2002-10-02 00:00:00;71,17;;2010-06-11 00:00:00;68,18;;2002-09-27 00:00:00;84,96;;2002-09-27 00:00:00;96,29
2002-09-30 00:00:00;76,82;;2002-10-03 00:00:00;71,22;;2010-06-14 00:00:00;67,78;;2002-09-30 00:00:00;85,33;;2002-09-30 00:00:00;96,53
2002-10-01 00:00:00;76,6;;2002-10-04 00:00:00;71,24;;2010-06-15 00:00:00;67,9;;2002-10-01 00:00:00;85,15;;2002-10-01 00:00:00;96,45
2002-10-02 00:00:00;76,15;;2002-10-07 00:00:00;71,46;;2010-06-16 00:00:00;67,89;;2002-10-02 00:00:00;84,91;;2002-10-02 00:00:00;96,38
2002-10-03 00:00:00;76,25;;2002-10-08 00:00:00;71,37;;2010-06-17 00:00:00;68,2;;2002-10-03 00:00:00;85,06;;2002-10-03 00:00:00;96,5
2002-10-04 00:00:00;76,45;;2002-10-09 00:00:00;71,72;;2010-06-18 00:00:00;68,53;;2002-10-04 00:00:00;85,22;;2002-10-04 00:00:00;96,59
2002-10-07 00:00:00;76,57;;2002-10-10 00:00:00;71,44;;2010-06-21 00:00:00;68,73;;2002-10-07 00:00:00;85,19;;2002-10-07 00:00:00;96,56
2002-10-08 00:00:00;76,7;;2002-10-11 00:00:00;70,89;;2010-06-22 00:00:00;68,54;;2002-10-08 00:00:00;85,24;;2002-10-08 00:00:00;96,57
2002-10-09 00:00:00;76,79;;2002-10-15 00:00:00;69,95;;2010-06-23 00:00:00;68,41;;2002-10-09 00:00:00;85,33;;2002-10-09 00:00:00;96,57
2002-10-10 00:00:00;76,43;;2002-10-16 00:00:00;69,85;;2010-06-24 00:00:00;68,38;;2002-10-10 00:00:00;84,95;;2002-10-10 00:00:00;96,34
2002-10-11 00:00:00;75,76;;2002-10-17 00:00:00;69,5;;2010-06-25 00:00:00;68,23;;2002-10-11 00:00:00;84,56;;2002-10-11 00:00:00;96,16
2002-10-14 00:00:00;75,87;;2002-10-18 00:00:00;69,58;;2010-06-28 00:00:00;68,12;;2002-10-14 00:00:00;84,65;;2002-10-14 00:00:00;96,24
2002-10-15 00:00:00;75,16;;2002-10-21 00:00:00;69,24;;2010-06-29 00:00:00;68,13;;2002-10-15 00:00:00;84,1;;2002-10-15 00:00:00;96,03
2002-10-16 00:00:00;75,11;;2002-10-22 00:00:00;69,18;;2010-06-30 00:00:00;68,28;;2002-10-16 00:00:00;84,01;;2002-10-16 00:00:00;96,04
2002-10-17 00:00:00;75,16;;2002-10-23 00:00:00;69,23;;2010-07-01 00:00:00;68,3;;2002-10-17 00:00:00;84,08;;2002-10-17 00:00:00;96,1
2002-10-18 00:00:00;75,16;;2002-10-24 00:00:00;69,6;;2010-07-02 00:00:00;68,64;;2002-10-18 00:00:00;84,11;;2002-10-18 00:00:00;96,13
2002-10-21 00:00:00;74,9;;2002-10-25 00:00:00;69,86;;2010-07-05 00:00:00;68,78;;2002-10-21 00:00:00;83,91;;2002-10-21 00:00:00;96,06
2002-10-22 00:00:00;74,86;;2002-10-28 00:00:00;69,99;;2010-07-06 00:00:00;68,5;;2002-10-22 00:00:00;83,95;;2002-10-22 00:00:00;96,09
2002-10-23 00:00:00;75,21;;2002-10-29 00:00:00;70,63;;2010-07-07 00:00:00;68,4;;2002-10-23 00:00:00;84,24;;2002-10-23 00:00:00;96,23
2002-10-24 00:00:00;74,98;;2002-10-30 00:00:00;70,55;;2010-07-08 00:00:00;68,51;;2002-10-24 00:00:00;84,1;;2002-10-24 00:00:00;96,18
2002-10-25 00:00:00;75,27;;2002-10-31 00:00:00;70,83;;2010-07-09 00:00:00;68,7;;2002-10-25 00:00:00;84,23;;2002-10-25 00:00:00;96,17
2002-10-28 00:00:00;75,44;;2002-11-01 00:00:00;70,54;;2010-07-12 00:00:00;68,66;;2002-10-28 00:00:00;84,38;;2002-10-28 00:00:00;96,25
2002-10-29 00:00:00;75,78;;2002-11-04 00:00:00;70,27;;2010-07-13 00:00:00;68,55;;2002-10-29 00:00:00;84,7;;2002-10-29 00:00:00;96,41
2002-10-30 00:00:00;75,55;;2002-11-05 00:00:00;70,15;;2010-07-14 00:00:00;68,27;;2002-10-30 00:00:00;84,57;;2002-10-30 00:00:00;96,33
2002-10-31 00:00:00;75,92;;2002-11-06 00:00:00;70,29;;2010-07-15 00:00:00;68,31;;2002-10-31 00:00:00;84,9;;2002-10-31 00:00:00;96,51
2002-11-01 00:00:00;75,48;;2002-11-07 00:00:00;70,87;;2010-07-16 00:00:00;68,63;;2002-11-01 00:00:00;84,63;;2002-11-01 00:00:00;96,42
2002-11-04 00:00:00;75,43;;2002-11-08 00:00:00;71,03;;2010-07-19 00:00:00;68,7;;2002-11-04 00:00:00;84,63;;2002-11-04 00:00:00;96,45
2002-11-05 00:00:00;75,17;;2002-11-12 00:00:00;71,05;;2010-07-20 00:00:00;68,97;;2002-11-05 00:00:00;84,37;;2002-11-05 00:00:00;96,31
2002-11-06 00:00:00;75,23;;2002-11-13 00:00:00;71,17;;2010-07-21 00:00:00;69,04;;2002-11-06 00:00:00;84,39;;2002-11-06 00:00:00;96,32
2002-11-07 00:00:00;75,69;;2002-11-14 00:00:00;70,36;;2010-07-22 00:00:00;69,05;;2002-11-07 00:00:00;84,63;;2002-11-07 00:00:00;96,36
2002-11-08 00:00:00;76,21;;2002-11-15 00:00:00;70,22;;2010-07-23 00:00:00;69,05;;2002-11-08 00:00:00;85,01;;2002-11-08 00:00:00;96,55
2002-11-11 00:00:00;76,23;;2002-11-18 00:00:00;70,33;;2010-07-26 00:00:00;69,22;;2002-11-11 00:00:00;85,05;;2002-11-11 00:00:00;96,56
2002-11-12 00:00:00;76,45;;2002-11-19 00:00:00;70,47;;2010-07-27 00:00:00;69,43;;2002-11-12 00:00:00;85,14;;2002-11-12 00:00:00;96,59
2002-11-13 00:00:00;76,41;;2002-11-20 00:00:00;69,97;;2010-07-28 00:00:00;69,33;;2002-11-13 00:00:00;85,15;;2002-11-13 00:00:00;96,6
2002-11-14 00:00:00;75,98;;2002-11-21 00:00:00;69,68;;2010-07-29 00:00:00;69,54;;2002-11-14 00:00:00;84,86;;2002-11-14 00:00:00;96,48
2002-11-15 00:00:00;76,07;;2002-11-22 00:00:00;69,56;;2010-07-30 00:00:00;69,63;;2002-11-15 00:00:00;84,94;;2002-11-15 00:00:00;96,51
2002-11-18 00:00:00;76,03;;2002-11-25 00:00:00;69,56;;2010-08-02 00:00:00;69,77;;2002-11-18 00:00:00;84,88;;2002-11-18 00:00:00;96,49
2002-11-19 00:00:00;76,06;;2002-11-26 00:00:00;70,05;;2010-08-03 00:00:00;70,04;;2002-11-19 00:00:00;84,89;;2002-11-19 00:00:00;96,51
2002-11-20 00:00:00;76,2;;2002-11-27 00:00:00;69,26;;2010-08-04 00:00:00;70,17;;2002-11-20 00:00:00;85,04;;2002-11-20 00:00:00;96,55
2002-11-21 00:00:00;75,81;;2002-11-29 00:00:00;69,47;;2010-08-05 00:00:00;70,38;;2002-11-21 00:00:00;84,81;;2002-11-21 00:00:00;96,47
2002-11-22 00:00:00;75,74;;2002-12-02 00:00:00;69,4;;2010-08-06 00:00:00;70,61;;2002-11-22 00:00:00;84,76;;2002-11-22 00:00:00;96,45
2002-11-25 00:00:00;75,64;;2002-12-03 00:00:00;69,34;;2010-08-09 00:00:00;70,61;;2002-11-25 00:00:00;84,7;;2002-11-25 00:00:00;96,43
2002-11-26 00:00:00;75,98;;2002-12-04 00:00:00;69,62;;2010-08-10 00:00:00;70,26;;2002-11-26 00:00:00;84,95;;2002-11-26 00:00:00;96,53
2002-11-27 00:00:00;75,63;;2002-12-05 00:00:00;69,89;;2010-08-11 00:00:00;70,53;;2002-11-27 00:00:00;84,59;;2002-11-27 00:00:00;96,34
2002-11-28 00:00:00;75,69;;2002-12-06 00:00:00;70,14;;2010-08-12 00:00:00;70,37;;2002-11-28 00:00:00;84,65;;2002-11-28 00:00:00;96,36
2002-11-29 00:00:00;75,93;;2002-12-09 00:00:00;70,36;;2010-08-13 00:00:00;70,2;;2002-11-29 00:00:00;84,76;;2002-11-29 00:00:00;96,42
2002-12-02 00:00:00;75,69;;2002-12-10 00:00:00;70,38;;2010-08-16 00:00:00;70,3;;2002-12-02 00:00:00;84,61;;2002-12-02 00:00:00;96,38
2002-12-03 00:00:00;76;;2002-12-11 00:00:00;70,64;;2010-08-17 00:00:00;70,47;;2002-12-03 00:00:00;84,82;;2002-12-03 00:00:00;96,45
2002-12-04 00:00:00;76,02;;2002-12-12 00:00:00;70,6;;2010-08-18 00:00:00;70,9;;2002-12-04 00:00:00;84,76;;2002-12-04 00:00:00;96,45
2002-12-05 00:00:00;76,18;;2002-12-13 00:00:00;70,42;;2010-08-19 00:00:00;70,79;;2002-12-05 00:00:00;84,82;;2002-12-05 00:00:00;96,49
2002-12-06 00:00:00;76,31;;2002-12-16 00:00:00;70,14;;2010-08-20 00:00:00;70,79;;2002-12-06 00:00:00;85,02;;2002-12-06 00:00:00;96,59
2002-12-09 00:00:00;76,45;;2002-12-17 00:00:00;70,27;;2010-08-23 00:00:00;70,83;;2002-12-09 00:00:00;85,22;;2002-12-09 00:00:00;96,68
2002-12-10 00:00:00;76,49;;2002-12-18 00:00:00;70,6;;2010-08-24 00:00:00;71,03;;2002-12-10 00:00:00;85,25;;2002-12-10 00:00:00;96,71
2002-12-11 00:00:00;76,64;;2002-12-19 00:00:00;71,08;;2010-08-25 00:00:00;71,02;;2002-12-11 00:00:00;85,4;;2002-12-11 00:00:00;96,77
2002-12-12 00:00:00;77,03;;2002-12-20 00:00:00;71,1;;2010-08-26 00:00:00;70,95;;2002-12-12 00:00:00;85,63;;2002-12-12 00:00:00;96,85
2002-12-13 00:00:00;76,85;;2002-12-23 00:00:00;71,06;;2010-08-27 00:00:00;70,96;;2002-12-13 00:00:00;85,53;;2002-12-13 00:00:00;96,84
2002-12-16 00:00:00;76,64;;2002-12-24 00:00:00;71,3;;2010-08-30 00:00:00;70,86;;2002-12-16 00:00:00;85,43;;2002-12-16 00:00:00;96,81
2002-12-17 00:00:00;76,83;;2002-12-26 00:00:00;71,38;;2010-08-31 00:00:00;71,05;;2002-12-17 00:00:00;85,67;;2002-12-17 00:00:00;96,92
2002-12-18 00:00:00;77,08;;2002-12-27 00:00:00;71,88;;2010-09-01 00:00:00;71,07;;2002-12-18 00:00:00;85,8;;2002-12-18 00:00:00;97,03
2002-12-19 00:00:00;77,16;;2002-12-30 00:00:00;72,02;;2010-09-02 00:00:00;71,05;;2002-12-19 00:00:00;85,83;;2002-12-19 00:00:00;97,03
2002-12-20 00:00:00;77,13;;2002-12-31 00:00:00;71,89;;2010-09-03 00:00:00;71,01;;2002-12-20 00:00:00;85,79;;2002-12-20 00:00:00;96,99
2002-12-23 00:00:00;77,14;;2003-01-02 00:00:00;70,86;;2010-09-06 00:00:00;70,96;;2002-12-23 00:00:00;85,82;;2002-12-23 00:00:00;97,01
2002-12-27 00:00:00;77,64;;2003-01-03 00:00:00;70,88;;2010-09-07 00:00:00;71,13;;2002-12-27 00:00:00;86,21;;2002-12-27 00:00:00;97,18
2002-12-30 00:00:00;77,64;;2003-01-06 00:00:00;70,75;;2010-09-08 00:00:00;71,22;;2002-12-30 00:00:00;86,23;;2002-12-30 00:00:00;97,17
2003-01-02 00:00:00;76,97;;2003-01-07 00:00:00;70,94;;2010-09-09 00:00:00;71,19;;2003-01-02 00:00:00;85,7;;2003-01-02 00:00:00;96,99
2003-01-03 00:00:00;76,95;;2003-01-08 00:00:00;71,13;;2010-09-10 00:00:00;70,92;;2003-01-03 00:00:00;85,81;;2003-01-03 00:00:00;97,08
2003-01-06 00:00:00;77,03;;2003-01-09 00:00:00;70,35;;2010-09-13 00:00:00;70,64;;2003-01-06 00:00:00;85,91;;2003-01-06 00:00:00;97,14
2003-01-07 00:00:00;77,23;;2003-01-10 00:00:00;70,33;;2010-09-14 00:00:00;70,81;;2003-01-07 00:00:00;86,05;;2003-01-07 00:00:00;97,2
2003-01-08 00:00:00;77,62;;2003-01-13 00:00:00;70,51;;2010-09-15 00:00:00;70,69;;2003-01-08 00:00:00;86,34;;2003-01-08 00:00:00;97,32
2003-01-09 00:00:00;77,39;;2003-01-14 00:00:00;70,74;;2010-09-16 00:00:00;70,45;;2003-01-09 00:00:00;86,14;;2003-01-09 00:00:00;97,2
2003-01-10 00:00:00;77,44;;2003-01-15 00:00:00;70,81;;2010-09-17 00:00:00;70,35;;2003-01-10 00:00:00;86,26;;2003-01-10 00:00:00;97,28
2003-01-13 00:00:00;77,29;;2003-01-16 00:00:00;70,79;;2010-09-20 00:00:00;70,1;;2003-01-13 00:00:00;86,09;;2003-01-13 00:00:00;97,2
2003-01-14 00:00:00;77,43;;2003-01-17 00:00:00;71,11;;2010-09-21 00:00:00;70,27;;2003-01-14 00:00:00;86,16;;2003-01-14 00:00:00;97,24
2003-01-15 00:00:00;77,51;;2003-01-21 00:00:00;71,27;;2010-09-22 00:00:00;70,63;;2003-01-15 00:00:00;86,2;;2003-01-15 00:00:00;97,24
2003-01-16 00:00:00;77,55;;2003-01-22 00:00:00;71,57;;2010-09-23 00:00:00;70,76;;2003-01-16 00:00:00;86,21;;2003-01-16 00:00:00;97,2
2003-01-17 00:00:00;77,98;;2003-01-23 00:00:00;71,46;;2010-09-24 00:00:00;70,53;;2003-01-17 00:00:00;86,55;;2003-01-17 00:00:00;97,35
2003-01-20 00:00:00;78,15;;2003-01-24 00:00:00;71,66;;2010-09-27 00:00:00;70,71;;2003-01-20 00:00:00;86,65;;2003-01-20 00:00:00;97,38
2003-01-21 00:00:00;78,29;;2003-01-27 00:00:00;71,42;;2010-09-28 00:00:00;70,56;;2003-01-21 00:00:00;86,68;;2003-01-21 00:00:00;97,37
2003-01-22 00:00:00;78,3;;2003-01-28 00:00:00;71,33;;2010-09-29 00:00:00;70,6;;2003-01-22 00:00:00;86,7;;2003-01-22 00:00:00;97,39
2003-01-23 00:00:00;78,53;;2003-01-29 00:00:00;71,05;;2010-09-30 00:00:00;70,83;;2003-01-23 00:00:00;86,79;;2003-01-23 00:00:00;97,4
2003-01-24 00:00:00;78,92;;2003-01-30 00:00:00;71,26;;2010-10-01 00:00:00;70,94;;2003-01-24 00:00:00;86,97;;2003-01-24 00:00:00;97,43
2003-01-27 00:00:00;78,71;;2003-01-31 00:00:00;71,18;;2010-10-04 00:00:00;71,18;;2003-01-27 00:00:00;86,81;;2003-01-27 00:00:00;97,38
2003-01-28 00:00:00;78,66;;2003-02-03 00:00:00;71,21;;2010-10-05 00:00:00;71,3;;2003-01-28 00:00:00;86,83;;2003-01-28 00:00:00;97,38
2003-01-29 00:00:00;78,61;;2003-02-04 00:00:00;71,51;;2010-10-06 00:00:00;71,58;;2003-01-29 00:00:00;86,82;;2003-01-29 00:00:00;97,38
2003-01-30 00:00:00;78,42;;2003-02-05 00:00:00;71,18;;2010-10-07 00:00:00;71,46;;2003-01-30 00:00:00;86,68;;2003-01-30 00:00:00;97,36
2003-01-31 00:00:00;78,57;;2003-02-06 00:00:00;71,45;;2010-10-08 00:00:00;71,71;;2003-01-31 00:00:00;86,84;;2003-01-31 00:00:00;97,39
2003-02-03 00:00:00;78,54;;2003-02-07 00:00:00;71,59;;2010-10-11 00:00:00;71,81;;2003-02-03 00:00:00;86,81;;2003-02-03 00:00:00;97,37
2003-02-04 00:00:00;78,91;;2003-02-10 00:00:00;71,34;;2010-10-12 00:00:00;71,83;;2003-02-04 00:00:00;87,06;;2003-02-04 00:00:00;97,47
2003-02-05 00:00:00;78,5;;2003-02-11 00:00:00;71,48;;2010-10-13 00:00:00;71,67;;2003-02-05 00:00:00;86,79;;2003-02-05 00:00:00;97,37
2003-02-06 00:00:00;78,9;;2003-02-12 00:00:00;71,74;;2010-10-14 00:00:00;71,87;;2003-02-06 00:00:00;87,1;;2003-02-06 00:00:00;97,52
2003-02-07 00:00:00;79,02;;2003-02-13 00:00:00;72,08;;2010-10-15 00:00:00;71,73;;2003-02-07 00:00:00;87,25;;2003-02-07 00:00:00;97,57
2003-02-10 00:00:00;78,79;;2003-02-14 00:00:00;71,75;;2010-10-18 00:00:00;71,79;;2003-02-10 00:00:00;87,14;;2003-02-10 00:00:00;97,53
2003-02-11 00:00:00;79;;2003-02-18 00:00:00;71,79;;2010-10-19 00:00:00;71,56;;2003-02-11 00:00:00;87,32;;2003-02-11 00:00:00;97,59
2003-02-12 00:00:00;79,28;;2003-02-19 00:00:00;72,1;;2010-10-20 00:00:00;71,47;;2003-02-12 00:00:00;87,58;;2003-02-12 00:00:00;97,68
2003-02-13 00:00:00;79,59;;2003-02-20 00:00:00;72,3;;2010-10-21 00:00:00;71,21;;2003-02-13 00:00:00;87,83;;2003-02-13 00:00:00;97,75
2003-02-14 00:00:00;79,19;;2003-02-21 00:00:00;72,06;;2010-10-22 00:00:00;71,27;;2003-02-14 00:00:00;87,59;;2003-02-14 00:00:00;97,66
2003-02-17 00:00:00;79,1;;2003-02-24 00:00:00;72,3;;2010-10-25 00:00:00;71,54;;2003-02-17 00:00:00;87,47;;2003-02-17 00:00:00;97,61
2003-02-18 00:00:00;79,12;;2003-02-25 00:00:00;72,41;;2010-10-26 00:00:00;71,38;;2003-02-18 00:00:00;87,46;;2003-02-18 00:00:00;97,62
2003-02-19 00:00:00;79,52;;2003-02-26 00:00:00;72,6;;2010-10-27 00:00:00;70,78;;2003-02-19 00:00:00;87,73;;2003-02-19 00:00:00;97,7
2003-02-20 00:00:00;79,64;;2003-02-27 00:00:00;72,68;;2010-10-28 00:00:00;70,81;;2003-02-20 00:00:00;87,79;;2003-02-20 00:00:00;97,71
2003-02-21 00:00:00;79,43;;2003-02-28 00:00:00;72,93;;2010-10-29 00:00:00;70,77;;2003-02-21 00:00:00;87,68;;2003-02-21 00:00:00;97,67
2003-02-24 00:00:00;79,66;;2003-03-03 00:00:00;73,05;;2010-11-01 00:00:00;70,82;;2003-02-24 00:00:00;87,88;;2003-02-24 00:00:00;97,82
2003-02-25 00:00:00;79,76;;2003-03-04 00:00:00;73,19;;2010-11-02 00:00:00;70,68;;2003-02-25 00:00:00;88,01;;2003-02-25 00:00:00;97,87
2003-02-26 00:00:00;79,76;;2003-03-05 00:00:00;73,36;;2010-11-03 00:00:00;70,74;;2003-02-26 00:00:00;88,02;;2003-02-26 00:00:00;97,89
2003-02-27 00:00:00;79,43;;2003-03-06 00:00:00;73,23;;2010-11-04 00:00:00;70,69;;2003-02-27 00:00:00;87,76;;2003-02-27 00:00:00;97,75
2003-02-28 00:00:00;79,78;;2003-03-07 00:00:00;73,4;;2010-11-05 00:00:00;70,66;;2003-02-28 00:00:00;88,04;;2003-02-28 00:00:00;97,91
2003-03-03 00:00:00;79,8;;2003-03-10 00:00:00;73,62;;2010-11-08 00:00:00;70,27;;2003-03-03 00:00:00;88,03;;2003-03-03 00:00:00;97,9
2003-03-04 00:00:00;79,76;;2003-03-11 00:00:00;73,48;;2010-11-09 00:00:00;70,23;;2003-03-04 00:00:00;87,99;;2003-03-04 00:00:00;97,91
2003-03-05 00:00:00;79,83;;2003-03-12 00:00:00;73,4;;2010-11-10 00:00:00;69,98;;2003-03-05 00:00:00;87,96;;2003-03-05 00:00:00;97,92
2003-03-06 00:00:00;80,11;;2003-03-13 00:00:00;72,66;;2010-11-11 00:00:00;69,32;;2003-03-06 00:00:00;88,18;;2003-03-06 00:00:00;98,01
2003-03-07 00:00:00;80,23;;2003-03-14 00:00:00;72,85;;2010-11-12 00:00:00;69,66;;2003-03-07 00:00:00;88,18;;2003-03-07 00:00:00;98,06
2003-03-10 00:00:00;80,49;;2003-03-17 00:00:00;72,41;;2010-11-15 00:00:00;69,77;;2003-03-10 00:00:00;88,33;;2003-03-10 00:00:00;98,13
2003-03-11 00:00:00;80,33;;2003-03-18 00:00:00;72,08;;2010-11-16 00:00:00;69,39;;2003-03-11 00:00:00;88,17;;2003-03-11 00:00:00;98,06
2003-03-12 00:00:00;80,22;;2003-03-19 00:00:00;71,8;;2010-11-17 00:00:00;69,44;;2003-03-12 00:00:00;88,1;;2003-03-12 00:00:00;98,01
2003-03-13 00:00:00;79,42;;2003-03-20 00:00:00;71,64;;2010-11-18 00:00:00;69,06;;2003-03-13 00:00:00;87,39;;2003-03-13 00:00:00;97,65
2003-03-14 00:00:00;79,09;;2003-03-21 00:00:00;71,22;;2010-11-19 00:00:00;69,4;;2003-03-14 00:00:00;87,18;;2003-03-14 00:00:00;97,61
2003-03-17 00:00:00;78,34;;2003-03-24 00:00:00;71,75;;2010-11-22 00:00:00;69,58;;2003-03-17 00:00:00;86,58;;2003-03-17 00:00:00;97,38
2003-03-18 00:00:00;78,39;;2003-03-25 00:00:00;71,78;;2010-11-23 00:00:00;69,34;;2003-03-18 00:00:00;86,63;;2003-03-18 00:00:00;97,42
2003-03-19 00:00:00;77,88;;2003-03-26 00:00:00;71,9;;2010-11-24 00:00:00;68,96;;2003-03-19 00:00:00;86,24;;2003-03-19 00:00:00;97,26
2003-03-20 00:00:00;78,15;;2003-03-27 00:00:00;72,02;;2010-11-25 00:00:00;68,69;;2003-03-20 00:00:00;86,52;;2003-03-20 00:00:00;97,38
2003-03-21 00:00:00;77,62;;2003-03-28 00:00:00;72,28;;2010-11-26 00:00:00;68,56;;2003-03-21 00:00:00;86,23;;2003-03-21 00:00:00;97,24
2003-03-24 00:00:00;78,06;;2003-03-31 00:00:00;72,62;;2010-11-29 00:00:00;67,58;;2003-03-24 00:00:00;86,56;;2003-03-24 00:00:00;97,39
2003-03-25 00:00:00;78,04;;2003-04-01 00:00:00;72,61;;2010-11-30 00:00:00;67,42;;2003-03-25 00:00:00;86,58;;2003-03-25 00:00:00;97,4
2003-03-26 00:00:00;78,1;;2003-04-02 00:00:00;72,13;;2010-12-01 00:00:00;68,18;;2003-03-26 00:00:00;86,61;;2003-03-26 00:00:00;97,43
2003-03-27 00:00:00;78,19;;2003-04-03 00:00:00;72,24;;2010-12-02 00:00:00;68,7;;2003-03-27 00:00:00;86,74;;2003-03-27 00:00:00;97,49
